[0.057s] Invoking command in '/home/chittiv1113/Documents/workspaces/microros_ws/build/micro_ros_setup': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake /home/chittiv1113/Documents/workspaces/microros_ws/src/micro_ros_setup -DCMAKE_INSTALL_PREFIX=/home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup
[0.924s] -- The C compiler identification is GNU 11.3.0
[1.297s] -- The CXX compiler identification is GNU 11.3.0
[1.331s] -- Detecting C compiler ABI info
[1.619s] -- Detecting C compiler ABI info - done
[1.632s] -- Check for working C compiler: /usr/bin/cc - skipped
[1.634s] -- Detecting C compile features
[1.636s] -- Detecting C compile features - done
[1.642s] -- Detecting CXX compiler ABI info
[1.902s] -- Detecting CXX compiler ABI info - done
[1.911s] -- Check for working CXX compiler: /usr/bin/c++ - skipped
[1.912s] -- Detecting CXX compile features
[1.912s] -- Detecting CXX compile features - done
[1.995s] -- Found ament_cmake: 1.3.3 (/opt/ros/humble/share/ament_cmake/cmake)
[2.302s] -- Found Python3: /usr/bin/python3.10 (found version "3.10.6") found components: Interpreter 
[2.597s] -- Found ament_lint_auto: 0.12.5 (/opt/ros/humble/share/ament_lint_auto/cmake)
[2.785s] -- Added test 'copyright' to check source files copyright and LICENSE
[2.844s] -- Added test 'flake8' to check Python code syntax and style conventions
[2.851s] -- Added test 'lint_cmake' to check CMake code style
[2.853s] -- Added test 'pep257' to check Python code against some of the docstring style conventions in PEP 257
[2.884s] -- Added test 'xmllint' to check XML markup files
[2.893s] -- Configuring done
[3.236s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/client_uros_packages.repos
[3.236s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/client-colcon.meta
[3.237s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/configure.sh
[3.239s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/create.sh
[3.241s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/flash.sh
[3.242s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/package.xml
[3.243s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446ze/board.repos
[3.245s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21
[3.245s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21/build.sh
[3.246s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21/client_uros_packages.repos
[3.246s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21/client-colcon.meta
[3.246s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21/configure.sh
[3.248s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21/create.sh
[3.249s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21/flash.sh
[3.250s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21/package.xml
[3.251s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/crazyflie21/board.repos
[3.252s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re
[3.252s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/build.sh
[3.253s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/client_uros_packages.repos
[3.253s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/client-colcon.meta
[3.254s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/configure.sh
[3.255s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/create.sh
[3.256s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/flash.sh
[3.258s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/package.xml
[3.259s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/freertos/nucleo_f446re/board.repos
[3.260s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/utils.sh
[3.266s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/agent_ros2_packages.txt
[3.266s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/agent_uros_packages.repos
[3.267s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/client_uros_packages.repos
[3.268s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian
[3.268s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/dev_uros_packages.repos
[3.268s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/generic
[3.269s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/generic/build.sh
[3.270s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/generic/client_uros_packages.repos
[3.275s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/generic/client-colcon.meta
[3.307s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/generic/configure.sh
[3.310s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/generic/create.sh
[3.310s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/generic/supported_platforms
[3.313s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/generic/flash.sh
[3.314s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/raspbian/dev_ros2_packages.txt
[3.315s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib
[3.315s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/dev_uros_packages.repos
[3.317s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/generic
[3.318s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/generic/build.sh
[3.318s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/generic/client_uros_packages.repos
[3.321s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/generic/client-colcon.meta
[3.324s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/generic/create.sh
[3.324s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/generic/demo_toolchain.cmake
[3.324s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/generic/flash.sh
[3.325s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/generic/package.xml
[3.325s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/generate_lib/dev_ros2_packages.txt
[3.325s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host
[3.326s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/dev_uros_packages.repos
[3.330s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/generic
[3.332s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/generic/client_host_packages.repos
[3.333s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/generic/build.sh
[3.333s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/generic/create.sh
[3.334s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/generic/flash.sh
[3.335s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/generic/package.xml
[3.335s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/generic/client-host-colcon.meta
[3.337s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/dev_ros2_packages.txt
[3.337s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/host/client_ros2_packages.txt
[3.338s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android
[3.339s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/dev_uros_packages.repos
[3.341s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/generic
[3.341s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/generic/build.sh
[3.341s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/generic/client_uros_packages.repos
[3.344s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/generic/client-colcon.meta
[3.345s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/generic/create.sh
[3.345s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/generic/flash.sh
[3.348s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/generic/package.xml
[3.348s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/android/dev_ros2_packages.txt
[3.349s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr
[3.350s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/dev_uros_packages.repos
[3.350s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/list_apps.sh
[3.352s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic
[3.353s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/build.sh
[3.353s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/client_uros_packages.repos
[3.354s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/client-colcon.meta
[3.354s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/configure.sh
[3.356s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/create.sh
[3.356s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/supported_platforms
[3.357s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/flash.sh
[3.358s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/package.xml
[3.361s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/generic/board.repos
[3.362s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/zephyr/dev_ros2_packages.txt
[3.362s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/client_ros2_packages.txt
[3.368s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra
[3.368s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/dev_uros_packages.repos
[3.372s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/list_apps.sh
[3.373s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/dev_ros2_packages.txt
[3.387s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/ra6m5
[3.410s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/ra6m5/build.sh
[3.410s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/ra6m5/client_uros_packages.repos
[3.412s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/ra6m5/client-colcon.meta
[3.414s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/ra6m5/configure.sh
[3.415s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/ra6m5/create.sh
[3.416s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/ra6m5/flash.sh
[3.416s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/./config/renesas_ra/ra6m5/board.repos
[3.418s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/lib/micro_ros_setup/create_ws.sh
[3.419s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/lib/micro_ros_setup/create_agent_ws.sh
[3.420s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/lib/micro_ros_setup/create_firmware_ws.sh
[3.421s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/lib/micro_ros_setup/configure_firmware.sh
[3.422s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/lib/micro_ros_setup/flash_firmware.sh
[3.423s] -- Installing: /home/chittiv1113/Documents/workspaces/microros_ws/install/micro_ros_setup/lib/micro_ros_setup/build_firmware.sh
